timestamp,track_id,object_class,range_m,azimuth_deg,elevation_deg,ambient_temp_c,surface_temp_c,thermal_contrast_c,heat_signature_area_m2,emissivity_estimate,image_x_px,image_y_px,bbox_width_px,bbox_height_px,noise_equivalent_temp_diff_mk,occlusion,confidence
2026-06-29T12:22:32,3005,unknown,85.99,16.0,12.7,23.03,22.33,-0.7,1.368,0.613,557,219,5,4,83.4,none,0.45
2026-06-29T12:22:32,3004,person,46.38,-101.32,-1.5,23.03,33.66,10.63,0.528,0.971,223,260,4,5,66.6,none,0.83
2026-06-29T12:22:32,3014,vehicle,63.8,133.85,3.74,23.03,45.74,22.71,7.092,0.855,892,245,38,31,43.6,partial,0.65
2026-06-29T12:22:32,3013,bicycle,72.27,61.53,11.15,23.03,20.03,-3.0,1.14,0.868,687,224,5,7,49.5,none,0.53
2026-06-29T12:22:33,3005,unknown,46.79,-155.85,-4.28,22.87,19.87,-3.0,2.255,0.695,68,268,16,17,37.7,none,0.58
2026-06-29T12:22:33,3013,drone,3.51,16.75,10.55,22.87,36.21,13.34,0.269,0.753,559,225,26,40,35.2,partial,0.74
2026-06-29T12:22:34,3004,person,3.77,148.4,9.89,23.15,35.75,12.6,1.141,0.933,934,227,105,119,50.7,none,0.95
2026-06-29T12:22:34,3012,person,47.42,71.18,24.33,23.15,30.87,7.72,1.12,0.962,714,186,8,13,69.0,none,0.83
2026-06-29T12:22:34,3007,vehicle,52.78,161.78,17.51,23.15,39.63,16.48,7.08,0.8,972,206,46,59,89.1,none,0.88
2026-06-29T12:22:34,3002,bicycle,46.9,-163.72,0.44,23.15,25.63,2.48,0.469,0.792,46,254,4,4,84.8,none,0.7
2026-06-29T12:22:34,3010,animal,30.06,-76.48,-5.69,23.15,30.65,7.5,0.318,0.949,294,272,4,4,84.6,none,0.76
2026-06-29T12:22:34,3014,person,21.31,105.66,12.08,23.15,33.45,10.3,0.696,0.931,812,221,11,15,52.3,none,0.85
2026-06-29T12:22:34,3008,person,49.72,-97.7,7.33,23.15,31.03,7.88,1.124,0.937,234,235,7,10,42.7,none,0.82
2026-06-29T12:22:34,3009,vehicle,63.12,161.15,22.9,23.15,58.07,34.92,1.777,0.796,970,190,9,9,38.3,heavy,0.59
2026-06-29T12:22:35,3008,vehicle,18.47,-114.23,16.01,23.25,41.28,18.03,6.567,0.766,187,210,124,118,63.3,none,0.89
2026-06-29T12:22:35,3013,bicycle,6.25,-171.85,16.09,23.25,26.37,3.12,1.009,0.759,23,210,56,74,89.1,none,0.62
2026-06-29T12:22:35,3001,bicycle,38.74,-22.44,9.34,23.25,21.81,-1.44,1.476,0.833,448,229,13,13,76.6,none,0.51
2026-06-29T12:22:35,3010,person,61.9,78.05,-1.93,23.25,31.5,8.25,0.344,0.988,734,261,4,5,48.8,partial,0.53
2026-06-29T12:22:35,3002,vehicle,29.49,106.89,0.31,23.25,39.49,16.24,5.945,0.795,816,255,70,63,75.6,none,0.96
2026-06-29T12:22:35,3005,vehicle,72.26,-99.45,0.72,23.25,43.42,20.17,2.313,0.805,229,253,11,11,81.2,partial,0.77
2026-06-29T12:22:35,3004,vehicle,75.81,106.03,-1.3,23.25,40.24,16.99,4.689,0.922,813,259,21,23,39.6,partial,0.74
2026-06-29T12:22:35,3007,person,33.97,-97.27,16.72,23.25,33.42,10.17,0.986,0.975,235,208,10,8,77.1,partial,0.76
2026-06-29T12:22:36,3005,unknown,52.32,-79.63,12.29,22.92,19.92,-3.0,1.452,0.685,285,221,9,11,58.4,none,0.56
2026-06-29T12:22:36,3003,vehicle,71.86,-30.71,-5.28,22.92,48.27,25.35,2.334,0.816,424,271,11,9,71.0,none,0.87
2026-06-29T12:22:36,3014,vehicle,69.07,30.8,-4.58,22.92,41.62,18.7,3.156,0.814,599,269,15,12,70.7,none,0.79
2026-06-29T12:22:36,3012,vehicle,22.71,-57.61,-1.24,22.92,47.68,24.76,2.888,0.859,348,259,44,72,49.1,partial,0.77
2026-06-29T12:22:36,3011,person,57.39,11.67,19.22,22.92,28.06,5.14,0.322,0.942,545,201,4,4,73.2,none,0.71
2026-06-29T12:22:36,3007,person,78.57,-53.39,-1.47,22.92,26.48,3.56,0.527,0.961,360,260,4,4,52.7,none,0.54
2026-06-29T12:22:36,3006,person,64.86,22.92,-5.99,22.92,33.36,10.44,0.62,0.968,577,273,4,6,70.2,none,0.72
2026-06-29T12:22:37,3012,unknown,71.38,73.92,8.04,23.05,31.23,8.18,1.662,0.661,722,233,8,9,48.2,none,0.66
2026-06-29T12:22:37,3009,person,14.51,-12.6,21.81,23.05,33.36,10.31,1.084,0.983,476,193,26,37,44.9,partial,0.64
2026-06-29T12:22:37,3015,vehicle,19.44,-35.45,14.71,23.05,46.06,23.01,1.919,0.937,411,214,34,35,65.8,none,0.89
2026-06-29T12:22:37,3013,person,72.88,-23.97,8.48,23.05,28.26,5.21,1.088,0.955,443,231,5,7,39.0,partial,0.56
2026-06-29T12:22:37,3004,vehicle,8.06,-45.34,-1.58,23.05,44.26,21.21,2.897,0.909,383,260,125,206,52.4,partial,0.74
2026-06-29T12:22:37,3011,person,56.86,62.55,1.34,23.05,34.79,11.74,0.273,0.942,689,252,4,5,69.8,partial,0.82
2026-06-29T12:22:38,3011,unknown,42.92,23.44,0.78,23.0,25.39,2.39,1.235,0.836,578,253,10,8,37.2,none,0.69
2026-06-29T12:22:38,3008,unknown,78.03,-17.76,-4.79,23.0,20.0,-3.0,1.309,0.62,461,269,5,6,40.3,none,0.44
2026-06-29T12:22:38,3015,drone,6.9,136.61,16.42,23.0,37.14,14.14,0.339,0.844,900,209,17,27,63.2,none,0.95
2026-06-29T12:22:39,3010,person,47.66,164.24,13.67,22.97,30.38,7.41,0.702,0.966,979,217,5,4,41.1,none,0.68
2026-06-29T12:22:39,3008,unknown,31.66,84.02,6.91,22.97,22.54,-0.43,2.464,0.668,750,236,27,25,53.4,partial,0.46
2026-06-29T12:22:39,3013,vehicle,70.08,75.14,18.1,22.97,39.91,16.94,2.16,0.888,725,204,10,7,88.8,none,0.79
2026-06-29T12:22:39,3015,bicycle,24.92,-1.04,4.49,22.97,19.97,-3.0,0.556,0.804,509,243,7,8,76.7,none,0.51
2026-06-29T12:22:39,3001,unknown,81.59,41.59,9.33,22.97,32.87,9.9,1.631,0.617,630,229,6,6,77.8,none,0.73
2026-06-29T12:22:39,3003,bicycle,57.3,-16.92,16.99,22.97,19.97,-3.0,0.523,0.716,463,207,4,6,42.3,none,0.49
2026-06-29T12:22:39,3014,person,58.2,-115.87,21.01,22.97,29.43,6.46,0.311,0.98,182,196,4,4,64.1,none,0.7
2026-06-29T12:22:39,3009,person,50.37,165.8,-3.67,22.97,27.57,4.6,0.347,0.956,983,266,4,6,80.8,partial,0.5
2026-06-29T12:22:39,3004,animal,73.7,-159.18,3.69,22.97,26.86,3.89,0.701,0.931,59,245,4,4,57.1,none,0.63
2026-06-29T12:22:40,3013,person,77.89,41.17,7.85,23.18,31.98,8.8,0.75,0.932,629,233,4,4,63.5,partial,0.59
2026-06-29T12:22:40,3012,animal,85.82,65.21,19.08,23.18,31.04,7.86,0.534,0.987,697,201,4,4,48.9,none,0.66
2026-06-29T12:22:40,3010,unknown,67.49,0.57,8.28,23.18,20.35,-2.83,1.109,0.841,513,232,5,8,57.4,partial,0.42
2026-06-29T12:22:40,3009,person,45.31,-157.07,2.13,23.18,34.49,11.31,0.897,0.942,65,249,6,4,78.3,heavy,0.64
2026-06-29T12:22:40,3007,bicycle,22.34,121.66,-6.9,23.18,22.19,-0.99,0.715,0.797,858,275,11,10,45.4,none,0.48
2026-06-29T12:22:40,3004,unknown,1.52,-0.61,13.22,23.18,28.54,5.36,0.387,0.965,510,218,89,130,69.9,partial,0.58
2026-06-29T12:22:41,3011,unknown,53.85,73.65,-5.48,22.83,19.83,-3.0,0.4,0.616,721,271,4,7,48.0,none,0.57
2026-06-29T12:22:41,3007,bicycle,35.11,130.9,-2.13,22.83,22.21,-0.62,0.417,0.858,884,262,4,4,87.7,none,0.48
2026-06-29T12:22:41,3009,bicycle,41.67,-34.48,0.9,22.83,22.89,0.06,0.722,0.818,413,253,6,4,70.9,none,0.54
2026-06-29T12:22:41,3004,vehicle,13.58,19.31,-4.36,22.83,40.75,17.92,6.895,0.84,566,268,177,220,42.0,none,0.87
2026-06-29T12:22:41,3015,unknown,48.05,32.78,8.24,22.83,24.54,1.71,1.917,0.791,605,232,13,17,81.0,none,0.57
2026-06-29T12:22:41,3001,vehicle,16.35,-82.33,-0.35,22.83,43.34,20.51,5.748,0.771,277,256,123,102,84.4,none,0.92
2026-06-29T12:22:41,3013,animal,14.09,-97.81,22.0,22.83,35.2,12.37,0.719,0.968,233,193,17,29,39.4,none,0.91
2026-06-29T12:22:41,3003,person,12.21,79.82,21.02,22.83,30.74,7.91,0.264,0.977,739,196,7,7,74.6,none,0.85
2026-06-29T12:22:42,3003,unknown,4.51,-46.64,21.86,23.03,23.67,0.64,2.487,0.623,379,193,193,220,84.9,partial,0.43
2026-06-29T12:22:42,3002,unknown,74.42,27.36,14.56,23.03,20.03,-3.0,2.239,0.726,589,214,10,12,67.5,none,0.55
2026-06-29T12:22:43,3014,person,70.31,157.86,-2.91,22.96,34.35,11.39,0.617,0.954,961,264,4,6,87.2,partial,0.7
2026-06-29T12:22:43,3006,person,23.41,-10.37,0.47,22.96,37.26,14.3,1.166,0.958,482,254,17,14,56.7,partial,0.74
2026-06-29T12:22:43,3005,unknown,21.91,152.74,24.26,22.96,31.74,8.78,2.858,0.875,946,186,45,39,78.2,none,0.81
2026-06-29T12:22:43,3009,person,73.61,139.39,9.64,22.96,30.75,7.79,0.711,0.97,908,228,4,6,83.6,partial,0.58
2026-06-29T12:22:43,3004,unknown,11.58,-99.54,-1.43,22.96,25.47,2.51,0.833,0.943,228,260,25,17,77.4,none,0.56
2026-06-29T12:22:43,3015,person,62.48,35.9,3.5,22.96,27.72,4.76,0.687,0.958,614,246,4,5,61.3,none,0.56
2026-06-29T12:22:43,3013,person,87.97,-83.06,-5.45,22.96,28.99,6.03,0.32,0.942,275,271,4,4,85.2,none,0.65
2026-06-29T12:22:43,3008,unknown,44.93,76.48,-4.72,22.96,24.29,1.33,1.379,0.799,729,269,10,13,86.5,none,0.62
2026-06-29T12:22:43,3003,person,87.27,60.57,23.68,22.96,32.73,9.77,0.298,0.981,684,188,4,6,52.8,heavy,0.48
2026-06-29T12:22:44,3008,person,59.7,-91.55,8.42,22.9,29.78,6.88,0.593,0.958,251,232,4,4,50.1,none,0.7
2026-06-29T12:22:44,3012,unknown,44.56,-60.52,18.66,22.9,29.27,6.37,2.558,0.937,339,202,20,21,68.0,heavy,0.47
2026-06-29T12:22:44,3001,unknown,17.65,37.62,-4.61,22.9,36.67,13.77,2.846,0.741,619,269,56,44,71.3,heavy,0.61
2026-06-29T12:22:44,3002,person,74.15,19.68,-6.32,22.9,29.83,6.93,0.28,0.959,567,273,4,5,45.3,none,0.64
2026-06-29T12:22:44,3007,person,3.14,-79.81,-4.44,22.9,38.59,15.69,0.621,0.963,284,268,69,94,53.5,none,0.97
2026-06-29T12:22:44,3013,bicycle,5.53,-179.42,12.38,22.9,21.68,-1.22,0.771,0.719,1,220,48,83,76.2,none,0.56
2026-06-29T12:22:44,3006,vehicle,19.35,-171.93,9.52,22.9,48.19,25.29,4.159,0.925,22,228,75,58,72.4,none,0.95
2026-06-29T12:22:44,3009,vehicle,46.11,-165.06,20.41,22.9,38.21,15.31,3.104,0.896,42,197,23,24,64.2,none,0.97
2026-06-29T12:22:45,3010,person,68.15,-89.6,22.15,22.81,32.89,10.08,0.52,0.934,257,192,4,7,36.8,none,0.7
2026-06-29T12:22:45,3001,vehicle,4.71,-139.71,9.45,22.81,51.59,28.78,7.933,0.769,114,229,260,220,49.8,none,0.84
2026-06-29T12:22:45,3011,vehicle,68.48,68.19,-2.18,22.81,19.81,-3.0,6.535,0.842,705,262,33,52,59.3,none,0.46
2026-06-29T12:22:45,3002,person,18.41,73.4,-1.35,22.81,34.53,11.72,0.555,0.942,720,259,10,17,53.2,none,0.92
2026-06-29T12:22:45,3006,person,88.73,56.16,-7.09,22.81,28.49,5.68,0.438,0.969,671,276,4,4,81.7,heavy,0.39
2026-06-29T12:22:45,3005,person,40.94,139.22,19.32,22.81,32.59,9.78,0.477,0.935,908,201,4,5,87.2,none,0.85
2026-06-29T12:22:46,3002,person,2.21,34.75,-6.27,23.07,31.95,8.88,1.011,0.951,610,273,160,220,47.5,none,0.76
2026-06-29T12:22:46,3006,person,22.95,174.41,-7.83,23.07,29.87,6.8,1.085,0.97,1008,278,16,18,86.5,none,0.79
2026-06-29T12:22:47,3006,animal,1.7,-26.78,-1.5,22.85,32.45,9.6,0.333,0.957,435,260,68,103,68.0,none,0.88
2026-06-29T12:22:47,3001,person,33.37,179.68,19.36,22.85,32.86,10.01,0.845,0.975,1023,200,8,10,59.1,partial,0.76
2026-06-29T12:22:47,3004,bicycle,61.94,136.33,1.6,22.85,22.92,0.07,0.343,0.861,899,251,4,4,36.7,heavy,0.35
2026-06-29T12:22:47,3002,person,87.46,-154.26,2.63,22.85,31.19,8.34,0.925,0.941,73,248,4,6,53.2,none,0.65
2026-06-29T12:22:47,3003,drone,77.05,94.55,5.27,22.85,36.73,13.88,0.347,0.821,780,241,4,5,51.4,none,0.85
2026-06-29T12:22:47,3013,bicycle,32.16,151.47,1.15,22.85,19.85,-3.0,1.126,0.833,942,252,12,18,44.0,none,0.55
2026-06-29T12:22:48,3002,person,51.56,89.8,24.31,23.03,33.74,10.71,0.258,0.943,767,186,4,5,36.9,none,0.89
2026-06-29T12:22:48,3005,person,31.98,94.58,13.39,23.03,31.79,8.76,1.06,0.944,781,217,11,18,57.4,partial,0.68
2026-06-29T12:22:48,3011,person,64.26,-38.12,1.92,23.03,32.12,9.09,0.537,0.971,403,250,4,4,52.7,partial,0.56
2026-06-29T12:22:48,3012,person,41.42,-32.58,18.63,23.03,31.99,8.96,1.117,0.945,419,203,9,11,41.9,none,0.74
2026-06-29T12:22:48,3013,person,53.72,125.98,11.87,23.03,33.86,10.83,0.619,0.968,870,222,4,4,75.4,none,0.82
2026-06-29T12:22:48,3009,vehicle,31.79,-107.52,16.44,23.03,36.91,13.88,5.171,0.905,206,209,56,80,56.2,none,0.84
2026-06-29T12:22:48,3008,vehicle,9.02,147.41,22.76,23.03,49.2,26.17,6.243,0.888,931,191,242,220,80.6,none,0.85
2026-06-29T12:22:49,3004,person,68.28,179.57,18.67,22.98,33.37,10.39,1.079,0.981,1022,202,5,5,72.1,none,0.81
2026-06-29T12:22:49,3010,bicycle,4.55,156.07,3.51,22.98,27.03,4.05,0.947,0.758,955,246,72,69,40.1,none,0.7
2026-06-29T12:22:49,3006,unknown,38.04,-12.05,21.59,22.98,21.51,-1.47,0.79,0.935,477,194,7,5,54.7,none,0.6
2026-06-29T12:22:49,3012,drone,41.38,-124.56,17.12,22.98,37.51,14.53,0.348,0.882,157,207,4,4,65.4,none,0.87
2026-06-29T12:22:49,3003,person,89.75,-159.31,-7.47,22.98,30.33,7.35,0.495,0.957,58,277,4,4,69.3,none,0.64
2026-06-29T12:22:50,3008,person,34.04,-163.29,-6.52,23.06,31.94,8.88,0.876,0.962,47,274,9,15,70.8,none,0.73
2026-06-29T12:22:50,3015,unknown,47.3,-171.0,21.43,23.06,27.81,4.75,2.096,0.614,25,195,15,15,79.2,none,0.75
2026-06-29T12:22:50,3003,vehicle,71.45,36.04,-6.98,23.06,43.84,20.78,4.366,0.921,614,275,21,36,37.5,none,0.75
2026-06-29T12:22:51,3005,vehicle,65.3,-57.94,-2.97,23.14,31.35,8.21,3.925,0.825,347,264,21,16,82.4,none,0.74
2026-06-29T12:22:51,3015,person,67.98,-176.26,9.54,23.14,31.17,8.03,0.3,0.973,10,228,4,4,43.9,none,0.63
2026-06-29T12:22:51,3012,person,75.0,152.1,3.72,23.14,30.16,7.02,0.878,0.974,944,245,4,7,74.4,none,0.61
2026-06-29T12:22:51,3013,person,5.45,-96.44,5.82,23.14,34.95,11.81,0.446,0.969,237,239,28,20,36.2,none,0.88
2026-06-29T12:22:51,3008,unknown,19.92,136.84,22.21,23.14,20.14,-3.0,2.211,0.703,901,192,38,62,59.1,partial,0.49
2026-06-29T12:22:51,3004,bicycle,86.1,-153.0,0.57,23.14,20.14,-3.0,0.889,0.862,76,254,4,4,41.9,none,0.51
2026-06-29T12:22:51,3011,bicycle,61.95,-74.5,16.46,23.14,20.14,-3.0,1.133,0.865,300,209,6,8,41.6,none,0.47
2026-06-29T12:22:51,3002,unknown,57.14,-7.97,17.6,23.14,26.15,3.01,1.289,0.669,489,205,7,7,43.0,partial,0.53
2026-06-29T12:22:52,3010,bicycle,82.46,-89.16,8.62,23.26,20.26,-3.0,1.461,0.788,258,231,6,7,43.1,heavy,0.35
2026-06-29T12:22:52,3011,person,81.1,44.63,-0.88,23.26,31.0,7.74,0.546,0.985,638,258,4,6,62.9,none,0.76
2026-06-29T12:22:52,3002,bicycle,88.64,-173.49,1.4,23.26,22.63,-0.63,1.341,0.88,18,252,5,8,49.7,none,0.43
2026-06-29T12:22:52,3009,unknown,29.09,2.87,16.2,23.26,24.59,1.33,0.377,0.684,520,209,4,4,43.9,none,0.66
2026-06-29T12:22:52,3008,unknown,80.92,157.62,-1.15,23.26,27.57,4.31,2.889,0.663,960,259,12,11,57.4,partial,0.51
2026-06-29T12:22:52,3007,unknown,26.75,-162.74,16.85,23.26,29.86,6.6,1.399,0.857,49,208,18,29,62.9,none,0.81
2026-06-29T12:22:52,3001,person,28.69,-20.2,2.28,23.26,28.95,5.69,0.586,0.989,454,249,7,7,49.2,partial,0.58
2026-06-29T12:22:52,3015,person,46.34,-31.69,2.71,23.26,31.85,8.59,1.166,0.935,421,248,8,11,40.0,partial,0.67
2026-06-29T12:22:53,3010,person,19.38,-83.81,1.1,23.25,34.91,11.66,1.091,0.988,273,252,19,26,37.2,partial,0.79
2026-06-29T12:22:53,3003,vehicle,30.63,-46.73,-6.28,23.25,49.16,25.91,2.054,0.772,379,273,23,19,89.6,none,0.91
2026-06-29T12:22:53,3004,person,36.25,128.01,7.59,23.25,31.18,7.93,0.791,0.988,876,234,7,9,68.0,none,0.74
2026-06-29T12:22:53,3001,animal,11.18,105.98,10.4,23.25,34.94,11.69,0.299,0.929,813,226,9,8,41.0,partial,0.77
2026-06-29T12:22:53,3005,unknown,56.53,49.86,-3.9,23.25,20.25,-3.0,1.133,0.949,653,267,7,7,39.8,none,0.48
2026-06-29T12:22:54,3008,person,69.48,118.45,21.87,22.78,32.87,10.09,0.692,0.931,848,193,4,4,59.1,none,0.73
2026-06-29T12:22:54,3003,bicycle,73.34,100.35,19.45,22.78,20.07,-2.71,0.343,0.767,797,200,4,4,49.7,partial,0.35
2026-06-29T12:22:54,3001,animal,55.23,0.55,10.53,22.78,31.95,9.17,0.771,0.938,513,226,4,4,69.9,none,0.85
2026-06-29T12:22:54,3014,unknown,9.67,-139.77,23.43,22.78,29.49,6.71,1.308,0.899,114,189,47,81,58.1,none,0.66
2026-06-29T12:22:54,3010,animal,62.4,-76.48,8.5,22.78,30.32,7.54,0.243,0.976,294,231,4,4,43.9,none,0.76
2026-06-29T12:22:54,3012,person,61.17,-57.66,19.48,22.78,33.53,10.75,0.436,0.975,347,200,4,4,78.7,partial,0.68
2026-06-29T12:22:54,3015,person,89.01,-56.03,5.22,22.78,27.93,5.15,0.667,0.986,352,241,4,5,78.3,heavy,0.41
2026-06-29T12:22:54,3011,person,50.14,13.83,-5.81,22.78,31.72,8.94,1.176,0.946,551,272,8,6,38.7,partial,0.65
2026-06-29T12:22:55,3012,person,19.99,147.87,18.58,22.77,32.51,9.74,0.659,0.942,932,203,11,12,85.8,none,0.8
2026-06-29T12:22:55,3014,drone,36.7,157.66,-0.54,22.77,27.54,4.77,0.261,0.815,960,257,4,6,71.8,none,0.61
2026-06-29T12:22:55,3011,bicycle,48.94,113.55,1.73,22.77,23.52,0.75,1.337,0.764,834,251,9,15,57.4,partial,0.38
2026-06-29T12:22:55,3006,person,12.86,55.96,17.42,22.77,34.95,12.18,0.572,0.963,671,206,15,25,64.7,none,0.9
2026-06-29T12:22:55,3001,vehicle,65.94,123.69,13.38,22.77,34.78,12.01,4.291,0.802,863,217,22,34,40.7,none,0.81
2026-06-29T12:22:55,3010,person,78.58,-103.53,17.93,22.77,33.34,10.57,1.178,0.937,217,204,5,6,58.1,partial,0.59
2026-06-29T12:22:55,3015,person,64.45,-59.44,16.29,22.77,34.38,11.61,0.681,0.957,342,209,4,6,89.0,partial,0.76
2026-06-29T12:22:55,3005,person,15.19,49.55,-0.5,22.77,29.66,6.89,0.666,0.957,652,257,15,14,45.6,none,0.71
2026-06-29T12:22:56,3005,vehicle,15.86,-118.29,-0.94,22.83,33.84,11.01,4.072,0.772,175,258,89,98,57.7,partial,0.75
2026-06-29T12:22:56,3010,person,74.7,112.11,22.97,22.83,33.34,10.51,1.101,0.936,830,190,5,5,54.4,none,0.75
2026-06-29T12:22:56,3002,vehicle,71.53,68.85,0.59,22.83,45.91,23.08,6.174,0.909,707,254,30,42,81.7,partial,0.77
2026-06-29T12:22:56,3015,vehicle,4.52,110.11,24.81,22.83,30.82,7.99,3.694,0.791,825,185,260,220,46.4,none,0.74
2026-06-29T12:22:56,3011,unknown,29.61,-127.6,24.98,22.83,20.94,-1.89,0.748,0.97,149,184,8,13,79.4,none,0.59
2026-06-29T12:22:56,3014,vehicle,63.66,101.65,15.56,22.83,44.32,21.49,5.61,0.835,801,211,30,24,60.9,partial,0.73
2026-06-29T12:22:56,3006,bicycle,85.54,-122.8,9.76,22.83,19.83,-3.0,0.625,0.756,162,228,4,7,77.9,none,0.48
2026-06-29T12:22:57,3012,vehicle,8.97,-32.3,18.3,22.81,40.83,18.02,3.91,0.801,420,203,152,159,60.0,none,0.96
2026-06-29T12:22:57,3015,unknown,37.01,79.19,-3.83,22.81,27.63,4.82,0.509,0.748,737,266,4,4,58.2,partial,0.5
2026-06-29T12:22:57,3008,vehicle,20.64,137.36,3.22,22.81,26.0,3.19,3.389,0.798,902,246,57,87,86.6,none,0.63
2026-06-29T12:22:58,3001,unknown,45.1,-42.1,24.08,23.18,24.6,1.42,1.666,0.904,392,187,12,17,53.9,partial,0.39
2026-06-29T12:22:58,3007,person,23.9,60.15,-1.67,23.18,34.27,11.09,0.865,0.943,683,260,12,18,84.3,none,0.94
2026-06-29T12:22:58,3012,drone,69.17,-20.77,21.57,23.18,44.18,21.0,0.18,0.825,452,194,4,5,78.4,none,0.83
2026-06-29T12:22:58,3010,vehicle,34.04,-94.03,24.89,23.18,34.12,10.94,4.521,0.804,244,185,46,40,62.4,none,0.84
2026-06-29T12:22:59,3004,person,22.63,115.16,-0.95,23.05,32.69,9.64,0.919,0.948,839,258,14,18,49.0,partial,0.66
2026-06-29T12:22:59,3012,person,45.17,51.95,7.35,23.05,35.89,12.84,0.689,0.931,659,235,5,4,54.8,none,0.9
2026-06-29T12:22:59,3010,vehicle,75.05,164.97,10.0,23.05,44.84,21.79,2.505,0.816,981,227,11,16,68.0,partial,0.63
2026-06-29T12:22:59,3008,unknown,4.87,-9.66,10.31,23.05,29.06,6.01,2.289,0.829,484,226,164,156,51.8,none,0.68
2026-06-29T12:22:59,3001,drone,62.68,158.83,17.64,23.05,35.28,12.23,0.131,0.712,963,205,4,6,67.2,none,0.85
2026-06-29T12:22:59,3009,bicycle,83.88,-63.19,-1.06,23.05,20.05,-3.0,1.072,0.893,332,259,4,4,78.0,partial,0.35
2026-06-29T12:22:59,3015,vehicle,79.79,51.11,-7.49,23.05,48.61,25.56,2.442,0.921,657,277,10,11,61.2,none,0.84
2026-06-29T12:22:59,3006,person,73.33,166.7,14.15,23.05,29.06,6.01,0.502,0.946,986,215,4,5,58.8,none,0.71
2026-06-29T12:23:00,3003,vehicle,40.39,-72.87,0.28,22.93,44.98,22.05,6.488,0.799,304,255,56,70,38.5,none,0.88
2026-06-29T12:23:00,3012,unknown,30.16,-178.26,23.32,22.93,36.3,13.37,0.063,0.857,4,189,4,4,62.8,none,0.86
2026-06-29T12:23:00,3015,person,52.55,-50.53,23.15,22.93,29.23,6.3,0.256,0.982,368,190,4,5,43.2,none,0.71
2026-06-29T12:23:00,3001,vehicle,42.77,130.45,8.02,22.93,41.12,18.19,7.524,0.827,883,233,61,88,35.4,none,0.92
2026-06-29T12:23:00,3013,person,4.57,42.45,8.78,22.93,34.96,12.03,0.55,0.943,632,231,42,70,43.9,none,0.84
2026-06-29T12:23:00,3009,person,68.24,-76.6,9.66,22.93,31.66,8.73,0.47,0.946,294,228,4,4,40.6,none,0.72
2026-06-29T12:23:00,3011,vehicle,52.53,-108.49,21.84,22.93,39.58,16.65,6.027,0.84,203,193,40,59,75.5,none,0.88
2026-06-29T12:23:00,3004,person,85.12,-174.34,13.24,22.93,32.06,9.13,1.109,0.982,16,218,4,5,60.6,partial,0.68
2026-06-29T12:23:00,3008,bicycle,26.82,145.94,18.94,22.93,26.4,3.47,0.441,0.883,927,202,5,6,87.8,none,0.7
2026-06-29T12:23:01,3006,bicycle,86.73,-152.57,2.98,22.94,25.33,2.39,0.398,0.773,78,247,4,6,78.4,none,0.5
2026-06-29T12:23:01,3010,unknown,5.18,-33.79,22.5,22.94,27.05,4.11,1.748,0.611,415,192,118,197,43.2,none,0.65
2026-06-29T12:23:01,3013,vehicle,65.6,-160.59,-7.8,22.94,39.51,16.57,1.672,0.764,55,278,8,12,51.0,none,0.75
2026-06-29T12:23:01,3005,animal,73.82,-147.45,2.56,22.94,30.69,7.75,0.311,0.967,92,248,4,4,59.7,none,0.65
2026-06-29T12:23:02,3014,animal,39.03,-44.67,-1.39,23.19,26.47,3.28,0.384,0.969,384,259,4,6,86.3,partial,0.58
2026-06-29T12:23:02,3001,bicycle,7.66,-50.5,13.92,23.19,27.08,3.89,0.41,0.787,368,216,18,23,61.0,none,0.71
2026-06-29T12:23:02,3006,vehicle,76.02,-4.97,15.82,23.19,52.83,29.64,6.045,0.865,497,211,27,27,76.9,none,0.88
2026-06-29T12:23:02,3010,unknown,9.86,150.0,18.82,23.19,23.21,0.02,0.406,0.847,938,202,14,22,55.6,partial,0.35
2026-06-29T12:23:03,3003,person,29.21,6.41,5.29,23.18,31.35,8.17,1.11,0.944,530,240,13,10,57.6,partial,0.66
2026-06-29T12:23:03,3013,vehicle,26.21,-75.9,-6.33,23.18,35.38,12.2,5.771,0.882,296,274,77,86,40.1,none,0.98
2026-06-29T12:23:03,3007,unknown,53.95,-64.85,21.61,23.18,20.18,-3.0,0.641,0.858,327,194,4,4,79.5,none,0.5
2026-06-29T12:23:03,3008,person,70.54,-62.55,16.56,23.18,35.41,12.23,0.324,0.971,334,208,4,4,73.5,partial,0.73
2026-06-29T12:23:03,3012,unknown,67.19,113.67,16.27,23.18,27.09,3.91,0.763,0.663,835,209,4,5,85.7,none,0.53
2026-06-29T12:23:03,3006,person,88.84,-46.4,9.25,23.18,32.64,9.46,1.151,0.94,380,229,4,6,66.8,none,0.71
2026-06-29T12:23:03,3001,animal,13.16,-162.32,3.67,23.18,29.54,6.36,0.223,0.97,50,245,5,8,35.4,heavy,0.4
2026-06-29T12:23:03,3002,person,82.07,-169.05,23.64,23.18,26.86,3.68,1.099,0.966,31,188,4,4,55.5,partial,0.52
2026-06-29T12:23:04,3014,person,17.25,-167.16,12.75,22.77,32.61,9.84,0.643,0.965,36,219,13,16,63.9,none,0.76
2026-06-29T12:23:04,3011,person,20.11,131.22,5.55,22.77,29.92,7.15,0.302,0.975,885,240,5,8,80.9,none,0.71
2026-06-29T12:23:04,3007,person,47.86,129.28,-0.12,22.77,32.01,9.24,1.039,0.931,879,256,7,6,60.6,partial,0.7
